Date,MACD,BOL_H,BOL_L,ma_5,ma_20,ma_60,ma_120
1999-02-08,0.5140237058402335,0.02272176228021947,0.02021892139996683,0.01838115631691649,0.02033180082507569,0.018435211573606655,0.009847704876385565
1999-02-09,0.5120353223454616,0.02204135588302624,0.019942950966948175,0.017621698786581014,0.019824243533070898,0.018633302235229465,0.009988099854256643
1999-02-10,0.5123214325793298,0.021171475596985775,0.02021621573277972,0.017399000713775873,0.019476035623439702,0.018882513067593643,0.010148551257537873
1999-02-11,0.5120083127812654,0.021047870930065098,0.019970400352030328,0.017176302640970736,0.019293078925158906,0.019125333878615154,0.010309002660819104
1999-02-12,0.5129739484564251,0.02054623083801225,0.020114942275013155,0.017239114917915774,0.01908061308199411,0.019387324753664677,0.010482825014373772
1999-02-18,0.5138803833561663,0.01991819717803115,0.020392774870611183,0.017421841541755887,0.018868147238829312,0.019636535586028857,0.010656647367928438
1999-02-19,0.5144808676573871,0.018732849916520772,0.021178405281724218,0.018009992862241257,0.018584859447942918,0.019892136439735707,0.010823784246346389
1999-02-22,0.5145120196839941,0.018054343786840673,0.021534970777203587,0.01796431120628123,0.01837829543375492,0.020128567229414543,0.010990921124764337
1999-02-23,0.5140068693631883,0.0179751087844415,0.021388533681778045,0.017930049964311207,0.018266160683195722,0.020345827955065367,0.011151372528045567
1999-02-24,0.5127645115755826,0.018057948341613284,0.020958820886433263,0.017324768022840827,0.018106811300822125,0.020543918616688178,0.011291767505916645
1999-02-25,0.5119475096890118,0.018074103847191856,0.02061744464540039,0.016725196288365454,0.017959265576402126,0.020722839214282973,0.01143884795892444
1999-02-26,0.512073698296332,0.018065815968865515,0.02064665677727292,0.016359743040685226,0.017965167405378926,0.020920929875905783,0.011592613887068953
1999-03-02,0.5132561141550497,0.01808582261315571,0.020667164575806134,0.016411134903640257,0.017988774721286127,0.02111263051618592,0.011753065290350183
1999-03-03,0.5139205878397409,0.018089822956868513,0.020686979338143924,0.016536759457530335,0.018000578379239726,0.02129794113512339,0.011913516693631417
1999-03-04,0.5149316671009383,0.018040389975062403,0.0206865602274149,0.017033547466095644,0.017971069234355725,0.02150242181808887,0.012073968096912647
1999-03-05,0.5159167697939813,0.01776733574096873,0.020821698235873765,0.017547466095645968,0.01788254179970373,0.021662172351655653,0.012241104975330595
1999-03-08,0.5195056847416091,0.01852426931086191,0.020241085067071153,0.018649536045681654,0.018030087524123724,0.02189221311999182,0.012448354704568855
1999-03-09,0.5228383202499813,0.019374242298228567,0.019658094230843054,0.019620271234832263,0.018224847880358122,0.02215420399504134,0.012662289908943828
1999-03-10,0.5265368980316801,0.020568070488991022,0.0189404397503206,0.020990720913633118,0.018543546645105317,0.022448144976804224,0.01288959606359224
1999-03-11,0.5303247703713696,0.021888095323190474,0.018207251873429593,0.022521056388294075,0.01892716552859731,0.02274847597990977,0.013123587693377367
1999-03-12,0.5328646426503446,0.022874915368495535,0.01787464250752114,0.023920057102069948,0.019316686241066104,0.02294656664153258,0.013357579323162496
1999-03-15,0.5347164910775746,0.023647053307051323,0.018042928683537594,0.024553890078515345,0.0198183417040941,0.02308714711107135,0.013598256428084344
1999-03-16,0.5374382426576363,0.024798658013580853,0.017717363233954293,0.025438972162740898,0.02030229168019169,0.023234117601952792,0.013852304483279626
1999-03-17,0.5389024207344243,0.025624109565360723,0.01779855341833133,0.02588436830835118,0.020792143485266083,0.02330440783672217,0.01409966706333819
1999-03-18,0.5380939269640179,0.02598677161246713,0.017983077939724486,0.025576017130620982,0.021081333105129278,0.02332996792209286,0.014326973217986603
1999-03-19,0.5386928755586217,0.02659678230802126,0.01808777968181184,0.02575303354746609,0.02146495198862127,0.02330440783672217,0.01456765032290845
1999-03-22,0.5392763370599674,0.02720024391490622,0.01827810119093401,0.02601570306923626,0.021889883674950865,0.02318938745255409,0.014821698378103732
1999-03-23,0.5402210022032604,0.027851999536015706,0.018597760667127608,0.0260785153461813,0.02239744096695566,0.02317021738852608,0.015082431908435731
1999-03-24,0.5409925356716844,0.028394915160424875,0.019176540833979336,0.026346895074946464,0.022969918377705248,0.023259677687323475,0.015349850913904452
1999-03-25,0.5417176933034621,0.028742074489488158,0.020181206933729302,0.027197715917201996,0.02363092322310684,0.023413038199547584,0.015623955394509887
1999-03-26,0.54214084244997,0.02892042297147008,0.021388440565054026,0.027677373304782298,0.02429782989748523,0.02348332843431697,0.015891374399978606
1999-03-29,0.5419425665109792,0.028957236464403083,0.02261538677646313,0.02798572448251249,0.024893914624142022,0.023591958797142383,0.016158793405447326
1999-03-30,0.5429757468590057,0.029314057527641983,0.02353517852716431,0.028505353319057816,0.025519508495682814,0.02374531930936649,0.016452954311462917
1999-03-31,0.5433725631928726,0.029333266883519574,0.024880205036531662,0.028905067808708062,0.026162807854154004,0.02387950975756259,0.016733744267205072
1999-04-01,0.543617667009799,0.029221925754033727,0.026344547595712864,0.029259100642398287,0.02678840172569479,0.02399453014173067,0.017021219698083942
1999-04-02,0.544468400600486,0.02903564205060486,0.028018791211342146,0.029841541755888653,0.027473013887003583,0.024052040333814716,0.017322066079236254
1999-04-06,0.5472793663759901,0.030197003720563075,0.028057604142719794,0.031183440399714487,0.02813401873240517,0.024186230782010813,0.017649654360935428
