,Date,Open,High,Low,Close,Volume,Change,C-Close,C-Change,Difference,C-Difference
2682,2009-03-18,43373,44548,42966,43193,1085055,3.2411501780720413,1416.0,-0.10582010582010583,1356,-1.5
2683,2009-03-19,44186,44819,43237,43554,743004,0.8357835760424143,1399.5,-1.1652542372881356,361,-16.5
2684,2009-03-20,43554,44412,42063,44277,977046,1.6600082656013224,1401.3,0.1286173633440482,723,1.7999999999999545
2685,2009-03-23,44593,46716,44412,46536,1032187,5.101971678297987,1387.15,-1.0097766359808653,2259,-14.149999999999864
2686,2009-03-24,48433,49789,47530,47892,1319046,2.9138731304796286,1386.65,-0.0360451285008831,1356,-0.5
2687,2009-03-25,47710,49427,47168,49428,667870,3.2072162365321977,1357.42,-2.107958028341688,1536,-29.230000000000018
2688,2009-03-26,49879,50060,48162,49337,748811,-0.18410617463785708,1331.55,-1.9058213375373958,-91,-25.87000000000012
2689,2009-03-27,49969,49969,45903,45994,1014742,-6.775847741046273,1345.0,1.0101010101010135,-3343,13.450000000000045
2690,2009-03-30,45993,48343,45180,45181,901697,-1.767621863721355,1396.75,3.847583643122677,-813,51.75
2691,2009-03-31,46807,48072,45993,47440,794869,4.999889334012084,1374.05,-1.6252013603007012,2259,-22.700000000000045
2692,2009-04-01,47710,49518,46987,49157,1215039,3.6193086003372685,1373.5,-0.04002765547104942,1717,-0.5499999999999545
2693,2009-04-02,50692,55301,50150,54669,1969855,11.2130520576927,1330.5,-3.1306880232981436,5512,-43.0
2694,2009-04-03,55933,58554,53584,55572,1990277,1.6517587663941173,1337.0,0.4885381435550545,903,6.5
2695,2009-04-06,55933,57018,55120,55572,1048792,0.0,1305.5,-2.356020942408377,0,-31.5
2696,2009-04-07,55120,57379,53855,56837,1171683,2.276326207442597,1318.5,0.9957870547682881,1265,13.0
2697,2009-04-08,55572,57108,52861,52861,1304950,-6.99544310924222,1350.5,2.4270003792188093,-3976,32.0
2698,2009-04-09,54307,59638,53855,58825,1417237,11.282419931518511,1322.0,-2.110329507589782,5964,-28.5
2699,2009-04-10,60993,61265,57379,58012,1627989,-1.3820654483637909,1329.0,0.529500756429652,-813,7.0
2700,2009-04-13,58283,59367,56656,57380,949610,-1.0894297731503828,1325.0,-0.3009781790820165,-632,-4.0
2701,2009-04-14,58102,58825,56746,58373,658716,1.7305681422098294,1321.0,-0.3018867924528302,993,-4.0
2702,2009-04-15,57198,58915,55301,55934,919843,-4.178301612046666,1334.0,0.984102952308857,-2439,13.0
2703,2009-04-16,57289,58915,55843,56295,897426,0.6454035112811528,1332.5,-0.11244377811094453,361,-1.5
2704,2009-04-17,57108,59457,56024,58283,1881213,3.5313971045385917,1328.0,-0.33771106941838647,1988,-4.5
2705,2009-04-20,58915,59548,57108,59187,926573,1.5510526225485992,1331.0,0.2259036144578313,904,3.0
2706,2009-04-21,57650,58192,56656,57741,692405,-2.4431040600131784,1350.75,1.483846731780616,-1446,19.75
2707,2009-04-22,58283,59277,54216,55843,2230105,-3.2870923607142237,1347.0,-0.27762354247640203,-1898,-3.75
2708,2009-04-23,56837,57108,54307,54940,1250703,-1.6170334688322618,1344.0,-0.22271714922048996,-903,-3.0
2709,2009-04-24,55481,56656,54668,55843,746634,1.6436112122315254,1339.2,-0.35714285714285376,903,-4.7999999999999545
2710,2009-04-27,55572,56475,54216,54217,759546,-2.9117346847411496,1339.4,0.01493428912784091,-1626,0.20000000000004547
2711,2009-04-28,55120,55481,53042,53313,638159,-1.6673737019753954,1352.8,1.0004479617739184,-904,13.399999999999864
2712,2009-04-29,54487,54939,53313,54488,369797,2.2039652617560446,1336.7,-1.190124186871667,1175,-16.09999999999991
2713,2009-04-30,55843,57018,55120,56386,1100452,3.4833357803553073,1278.0,-4.3914116854941305,1898,-58.700000000000045
2714,2009-05-04,56475,59638,56024,59367,1241900,5.286773312524386,1268.5,-0.7433489827856025,2981,-9.5
2715,2009-05-06,61084,62620,60271,61446,1642752,3.501945525291829,1273.0,0.35474970437524633,2079,4.5
2716,2009-05-07,61445,63885,60813,63253,1235957,2.940793542297302,1258.3,-1.1547525530243554,1807,-14.700000000000045
2717,2009-05-08,63162,63253,60542,62349,822825,-1.4291812246059477,1243.12,-1.206389573233733,-904,-15.180000000000064
2718,2009-05-11,62349,63524,61445,61446,603540,-1.4482990906028967,1233.9,-0.7416822189329912,-903,-9.2199999999998
2719,2009-05-12,60632,60993,59548,59548,453320,-3.0888910588158707,1239.0,0.4133236080719595,-1898,5.099999999999909
2720,2009-05-13,60180,62078,59909,62078,565677,4.248673339154967,1240.0,0.08071025020177562,2530,1.0
2721,2009-05-14,60632,60993,60090,60181,431309,-3.0558329843100616,1262.5,1.8145161290322582,-1897,22.5
2722,2009-05-15,60993,62078,60632,61446,428840,2.101992323158472,1253.0,-0.7524752475247525,1265,-9.5
2723,2009-05-18,61174,61355,59457,61355,380632,-0.14809751651856914,1261.25,0.6584197924980049,-91,8.25
2724,2009-05-19,63253,63253,61626,62801,622450,2.3567761388639883,1245.5,-1.248761149653122,1446,-15.75
2725,2009-05-20,62710,64518,61807,63163,785431,0.5764239422939126,1247.0,0.12043356081894822,362,1.5
2726,2009-05-21,62620,62981,60451,60813,696211,-3.7205325902822857,1245.8,-0.09623095429030035,-2350,-1.2000000000000455
2727,2009-05-22,60180,61084,58644,58735,736492,-3.41703254238403,1244.8,-0.08026970621287527,-2078,-1.0
2728,2009-05-25,58283,59548,50783,59006,629312,0.46139439856984765,1245.2,0.03213367609255229,271,0.40000000000009095
2729,2009-05-26,58825,59728,57108,58012,414892,-1.6845744500559263,1266.0,1.6704143912624443,-994,20.799999999999955
2730,2009-05-27,59367,59367,55933,56386,564378,-2.802868372060953,1265.4,-0.047393364928902774,-1626,-0.599999999999909
2731,2009-05-28,55481,56385,53765,55663,624838,-1.282233178448551,1261.6,-0.3003003003003146,-723,-3.800000000000182
2732,2009-05-29,55933,56204,54307,54759,581122,-1.624059069759086,1258.25,-0.26553582752060156,-904,-3.349999999999909
2733,2009-06-01,54487,57469,54036,57470,487906,4.950784345952264,1233.2,-1.9908603218756173,2711,-25.049999999999955
2734,2009-06-02,59638,61445,58825,60994,1221555,6.131894901687837,1235.0,0.1459617255919522,3524,1.7999999999999545
2735,2009-06-03,60632,61716,59186,60000,366704,-1.6296684919828182,1247.05,0.9757085020242879,-994,12.049999999999955
2736,2009-06-04,60542,61084,57198,58193,530788,-3.0116666666666667,1247.5,0.03608516097991624,-1807,0.4500000000000455
2737,2009-06-05,58283,58915,56746,58554,248216,0.6203495265753614,1252.35,0.3887775551102131,361,4.849999999999909
2738,2009-06-08,57831,60090,57831,59187,383738,1.0810533866174814,1248.38,-0.31700403241903624,633,-3.9699999999998
2739,2009-06-09,60271,60903,57831,58102,459137,-1.8331728251136228,1263.25,1.1911437222640453,-1085,14.86999999999989
2740,2009-06-10,58644,60813,58192,60633,399167,4.356132319025162,1259.0,-0.33643380170195925,2531,-4.25
2741,2009-06-11,61445,64066,60903,63434,1429805,4.619596589316049,1251.55,-0.5917394757744278,2801,-7.4500000000000455
2742,2009-06-12,64066,64789,62801,63976,545911,0.854431377494719,1252.5,0.07590587671287967,542,0.9500000000000455
2743,2009-06-15,63975,63975,61716,62530,347507,-2.2602225834688006,1258.0,0.43912175648702595,-1446,5.5
2744,2009-06-16,61265,62259,60632,61265,225042,-2.0230289461058693,1256.5,-0.11923688394276628,-1265,-1.5
2745,2009-06-17,60542,61174,59638,60090,232521,-1.9178976577164775,1264.7,0.6526064464783164,-1175,8.200000000000045
2746,2009-06-18,60090,61897,58915,60000,344947,-0.14977533699450823,1265.0,0.023721040562975765,-90,0.2999999999999545
2747,2009-06-19,60361,61084,59457,60994,294099,1.6566666666666667,1268.95,0.3122529644268811,994,3.9500000000000455
2748,2009-06-22,60090,61445,59819,61446,251988,0.7410564973603961,1283.4,1.1387367508570114,452,14.450000000000045
2749,2009-06-23,59638,60000,57831,58012,333609,-5.588646942030401,1286.35,0.2298581891849632,-3434,2.949999999999818
2750,2009-06-24,58283,58463,56204,57380,276264,-1.0894297731503828,1277.5,-0.6879931589380736,-632,-8.849999999999909
2751,2009-06-25,57740,59638,57379,58916,279174,2.6768909027535726,1285.85,0.6536203522504822,1536,8.349999999999909
2752,2009-06-26,59457,59819,56114,56566,476112,-3.988729716885057,1280.6,-0.40829023603064124,-2350,-5.25
2753,2009-06-29,57108,57289,55120,55120,244779,-2.5563059081427006,1282.7,0.1639856317351348,-1446,2.1000000000001364
2754,2009-06-30,55572,56385,55120,55843,187159,1.3116835994194485,1274.8,-0.6158883604895993,723,-7.900000000000091
2755,2009-07-01,55210,58102,55210,57651,253920,3.2376484071414504,1259.2,-1.2237213680577275,1808,-15.599999999999909
2756,2009-07-02,58192,58373,57018,57470,264108,-0.31395812735251777,1275.5,1.2944726810673406,-181,16.299999999999955
2757,2009-07-03,55933,57740,55843,57741,198485,0.47155037410823036,1265.9,-0.7526460211681623,271,-9.599999999999909
2758,2009-07-06,57469,57740,56204,56295,225318,-2.5042863822933445,1271.75,0.462121810569548,-1446,5.849999999999909
2759,2009-07-07,55753,56295,55030,55301,473071,-1.7656985522692958,1273.65,0.14940043247494325,-994,1.900000000000091
2760,2009-07-08,55120,57108,54668,55663,567946,0.6545993743331947,1280.35,0.5260471872178242,362,6.699999999999818
2761,2009-07-09,56024,56566,55120,55211,274067,-0.812029534879543,1278.2,-0.16792283360017682,-452,-2.1499999999998636
2762,2009-07-10,55391,56204,54578,54669,211862,-0.9816884316531126,1288.9,0.8371146925363828,-542,10.700000000000045
2763,2009-07-13,54759,55120,51054,51054,494098,-6.612522636228942,1309.5,1.598262083947545,-3615,20.59999999999991
2764,2009-07-14,52680,52771,49246,49247,466585,-3.5393896658440083,1295.7,-1.053837342497133,-1807,-13.799999999999955
2765,2009-07-15,49427,53042,49427,52681,372728,6.973013584583833,1272.5,-1.7905379331635445,3434,-23.200000000000045
2766,2009-07-16,53855,56295,53313,56205,594696,6.6893187297128,1266.5,-0.4715127701375246,3524,-6.0
2767,2009-07-17,56475,57740,54849,55301,434085,-1.6083978293746108,1257.5,-0.7106198183971575,-904,-9.0
2768,2009-07-20,55572,57921,55391,57741,374676,4.412216777273467,1244.5,-1.033797216699801,2440,-13.0
2769,2009-07-21,59096,60451,58825,60361,649057,4.537503680227221,1252.4,0.6347930895942219,2620,7.900000000000091
2770,2009-07-22,60903,61807,59548,60181,512703,-0.29820579513261875,1251.6,-0.06387735547749775,-180,-0.8000000000001819
2771,2009-07-23,60271,60632,58373,59006,309712,-1.9524434622222961,1247.7,-0.3116011505273142,-1175,-3.8999999999998636
2772,2009-07-24,60090,60271,58554,59187,312046,0.3067484662576687,1246.0,-0.13625070129037795,181,-1.7000000000000455
2773,2009-07-27,60000,60993,59367,60994,581000,3.053035294912734,1242.9,-0.24879614767254485,1807,-3.099999999999909
2774,2009-07-28,61355,61716,60632,61175,475483,0.2967505000491852,1241.0,-0.15286829189798784,181,-1.900000000000091
2775,2009-07-29,61445,61445,60000,60723,289134,-0.7388639149979567,1244.3,0.26591458501208337,-452,3.2999999999999545
2776,2009-07-30,60451,61445,59457,61446,309318,1.190652635739341,1232.5,-0.9483243590773892,723,-11.799999999999955
2777,2009-07-31,62168,62168,61084,61446,464377,0.0,1222.7,-0.7951318458417813,0,-9.799999999999955
2778,2009-08-03,61716,65060,60180,64970,980403,5.735117013312502,1214.5,-0.6706469289277864,3524,-8.200000000000045
2779,2009-08-04,66867,69578,65873,68133,1271769,4.868400800369401,1219.45,0.40757513379992144,3163,4.9500000000000455
2780,2009-08-05,69036,69939,67138,67410,558157,-1.0611597904099335,1226.0,0.5371273934970646,-723,6.5499999999999545
2781,2009-08-06,67319,70933,67138,68584,927793,1.741581367749592,1225.5,-0.040783034257748776,1174,-0.5
2782,2009-08-07,69036,70301,67680,68855,409277,0.3951358917531786,1224.5,-0.08159934720522236,271,-1.0
2783,2009-08-10,69578,70030,68313,68946,332621,0.13216178926730085,1229.25,0.38791343405471623,91,4.75
2784,2009-08-11,68584,71385,68584,70482,516554,2.2278304760247147,1243.2,1.1348383160463735,1536,13.950000000000045
2785,2009-08-12,70301,70301,68313,69759,365229,-1.0257938196986465,1242.5,-0.05630630630630996,-723,-0.7000000000000455
2786,2009-08-13,70481,70572,68765,69127,440982,-0.9059762897977321,1235.25,-0.5835010060362174,-632,-7.25
2787,2009-08-14,69397,70120,67861,68584,513126,-0.7855107266335876,1240.0,0.3845375430074883,-543,4.75
2788,2009-08-17,68765,68765,64969,65060,501460,-5.138224658812551,1259.0,1.532258064516129,-3524,19.0
2789,2009-08-18,64246,66596,63704,64789,492461,-0.4165385797725176,1248.0,-0.8737092930897538,-271,-11.0
2790,2009-08-19,65331,66686,64337,64337,403271,-0.6976492923181404,1251.5,0.28044871794871795,-452,3.5
2791,2009-08-20,64608,65602,62891,65422,454153,1.6864323795016865,1245.5,-0.4794246903715541,1085,-6.0
2792,2009-08-21,66686,67409,64608,65512,463486,0.1375684020665831,1245.7,0.016057808109196745,90,0.20000000000004547
2793,2009-08-24,66777,66867,65602,66235,465564,1.1036146049578703,1241.0,-0.3772979047924898,723,-4.7000000000000455
2794,2009-08-25,65692,68945,65692,67229,647786,1.5007171435041897,1249.95,0.7211925866236942,994,8.950000000000045
2795,2009-08-26,67861,68132,66415,67500,388921,0.40309985274212023,1241.0,-0.7160286411456493,271,-8.950000000000045
2796,2009-08-27,68042,68945,66777,67229,387081,-0.4014814814814815,1247.8,0.5479452054794485,-271,6.7999999999999545
2797,2009-08-28,68945,68945,65150,65783,507686,-2.150857516845409,1247.2,-0.04808462894693934,-1446,-0.599999999999909
2798,2009-08-31,65963,66777,64246,65151,400776,-0.9607345362783699,1249.5,0.18441308531109318,-632,2.2999999999999545
2799,2009-09-01,64789,65783,63433,65783,289485,0.9700541818237632,1247.5,-0.1600640256102441,632,-2.0
2800,2009-09-02,64246,64698,63614,63614,344102,-3.29720444491738,1244.8,-0.21643286573146658,-2169,-2.7000000000000455
2801,2009-09-03,63253,65331,63162,63524,310267,-0.1414782909422454,1245.5,0.056233933161957385,-90,0.7000000000000455
2802,2009-09-04,64427,64698,63433,63434,267675,-0.14167873559599523,1237.0,-0.6824568446407066,-90,-8.5
2803,2009-09-07,63072,63885,60722,60813,584375,-4.131853580099,1233.37,-0.2934518997574866,-2621,-3.630000000000109
2804,2009-09-08,61355,62259,60813,61898,387062,1.7841579925344908,1224.0,-0.7597071438416608,1085,-9.36999999999989
2805,2009-09-09,62078,62259,59728,61446,337151,-0.7302336101327992,1224.0,0.0,-452,0.0
2806,2009-09-10,60993,64789,60632,64608,525475,5.145981837711161,1225.0,0.08169934640522876,3162,1.0
2807,2009-09-11,63975,64969,63072,64970,327228,0.5603021297672115,1221.5,-0.2857142857142857,362,-3.5
2808,2009-09-14,65240,65331,63704,64428,197075,-0.8342311836232108,1225.0,0.28653295128939826,-542,3.5
2809,2009-09-15,65060,65240,63704,64247,262013,-0.2809337555100267,1218.4,-0.5387755102040742,-181,-6.599999999999909
2810,2009-09-16,64608,65602,63614,63614,540128,-0.9852600121406447,1206.0,-1.0177281680893049,-633,-12.400000000000091
2811,2009-09-17,64789,67771,64337,67771,987947,6.53472506052127,1207.0,0.08291873963515754,4157,1.0
2812,2009-09-18,68674,69397,67228,67590,751799,-0.2670758879166605,1207.5,0.041425020712510356,-181,0.5
2813,2009-09-21,68042,68674,66686,68133,290609,0.8033732800710165,1208.0,0.041407867494824016,543,0.5
2814,2009-09-22,68584,68945,67409,68584,489571,0.6619406161478285,1197.5,-0.869205298013245,451,-10.5
2815,2009-09-23,68493,69216,66506,67500,410046,-1.5805435670127144,1192.5,-0.41753653444676403,-1084,-5.0
2816,2009-09-24,66867,67500,64789,66777,433626,-1.0711111111111111,1191.7,-0.0670859538784029,-723,-0.7999999999999545
2817,2009-09-25,66054,66777,65150,66687,226001,-0.13477694415741948,1186.25,-0.4573298648988877,-90,-5.4500000000000455
2818,2009-09-28,65963,66325,65060,65873,216683,-1.2206277085488926,1193.5,0.6111696522655427,-814,7.25
2819,2009-09-29,66686,66777,65331,66235,277335,0.5495423010945304,1188.5,-0.41893590280687054,362,-5.0
2820,2009-09-30,66234,67500,65240,65331,335253,-1.3648373216577339,1176.5,-1.0096760622633572,-904,-12.0
2821,2009-10-01,65783,66415,64156,64970,303914,-0.5525707550779875,1174.3,-0.18699532511687594,-361,-2.2000000000000455
2822,2009-10-05,63885,65512,63614,64789,261867,-0.27859011851623827,1166.0,-0.7068040534786644,-181,-8.299999999999955
2823,2009-10-06,65602,66234,64518,65241,288645,0.6976492923181404,1166.3,0.025728987993135034,452,0.2999999999999545
2824,2009-10-07,65963,66325,64969,65783,207205,0.8307659294002238,1168.0,0.1457600960301848,542,1.7000000000000455
2825,2009-10-08,66234,67680,65512,67590,524456,2.746910295973124,1164.5,-0.2996575342465753,1807,-3.5
2826,2009-10-09,67590,70210,67048,69669,986498,3.0758988015978694,1164.8,0.025762129669382097,2079,0.2999999999999545
2827,2009-10-12,70843,71927,69126,69669,919011,0.0,1167.9,0.2661401098901216,0,3.1000000000001364
2828,2009-10-13,69487,69668,67138,67771,581283,-2.724310669020655,1167.0,-0.0770613922424943,-1898,-0.900000000000091
2829,2009-10-14,68403,70662,67319,69217,583504,2.1336559885496746,1158.5,-0.7283633247643531,1446,-8.5
2830,2009-10-15,70210,70933,68222,70120,440275,1.3045928023462443,1158.0,-0.04315925766076824,903,-0.5
2831,2009-10-16,70120,70753,68313,68313,521687,-2.5770108385624644,1167.1,0.7858376511226173,-1807,9.099999999999909
2832,2009-10-19,68313,70301,66867,70211,455181,2.7783877153689636,1168.07,0.0831119869762683,1898,0.9700000000000273
2833,2009-10-20,71024,71114,69849,70934,410725,1.0297531725797953,1164.72,-0.2867978802640175,723,-3.349999999999909
2834,2009-10-21,70572,73554,70301,72380,1866158,2.0385146756139507,1177.4,1.0886736726423574,1446,12.680000000000064
2835,2009-10-22,72740,74638,71656,74006,1189974,2.246476927327991,1189.5,1.0276881263801518,1626,12.099999999999909
2836,2009-10-23,74638,75722,72831,73916,674052,-0.12161176120855065,1189.15,-0.029424127784775878,-90,-0.34999999999990905
2837,2009-10-26,73644,75451,73192,75452,380953,2.0780345256777966,1180.9,-0.6937728629693478,1536,-8.25
2838,2009-10-27,74548,75722,73283,75542,478464,0.11928113237555003,1190.5,0.8129392835972484,90,9.599999999999909
2839,2009-10-28,75542,75722,71746,71837,474086,-4.904556405708083,1185.65,-0.40739185216294904,-3705,-4.849999999999909
2840,2009-10-29,70210,71656,68945,71566,465386,-0.3772429249551067,1185.7,0.0042170961076164575,-271,0.049999999999954525
2841,2009-10-30,72650,72921,69849,69849,355460,-2.3991839700416397,1186.6,0.07590452897021706,-1717,0.8999999999998636
2842,2009-11-02,67500,69487,67409,67861,322476,-2.846139529556615,1186.5,-0.008427439743798167,-1988,-0.09999999999990905
2843,2009-11-03,68674,68765,66867,67681,141500,-0.26524808063541655,1191.6,0.42983565107458144,-180,5.099999999999909
2844,2009-11-04,67951,70210,67499,69669,221361,2.937308845909487,1173.4,-1.5273581738838384,1988,-18.199999999999818
2845,2009-11-05,69126,70572,67951,68313,183145,-1.9463462946217112,1175.8,0.2045338333049142,-1356,2.3999999999998636
2846,2009-11-06,69668,70662,69397,70030,176807,2.5134308257579083,1168.1,-0.6548732777683318,1717,-7.7000000000000455
2847,2009-11-09,71024,73283,70843,72651,412748,3.7426817078394974,1155.1,-1.112918414519305,2621,-13.0
2848,2009-11-10,73734,74548,72650,72741,324938,0.12387991906511954,1158.2,0.2683750324647335,90,3.1000000000001364
2849,2009-11-11,73012,74457,73012,74458,263473,2.360429468937738,1157.0,-0.10360904852357497,1717,-1.2000000000000455
2850,2009-11-12,75000,75722,74457,75181,538590,0.9710172177603482,1161.0,0.34572169403630076,723,4.0
2851,2009-11-13,74548,75180,73192,75181,332734,0.0,1156.8,-0.36175710594315635,0,-4.2000000000000455
2852,2009-11-16,74277,76174,73734,75904,335301,0.9616791476569878,1150.5,-0.5446058091286268,723,-6.2999999999999545
2853,2009-11-17,76355,79879,76174,78614,652319,3.570299325463744,1155.1,0.39982616253801906,2710,4.599999999999909
2854,2009-11-18,79066,80602,79066,80060,464231,1.8393670338616532,1154.0,-0.0952298502294095,1446,-1.099999999999909
2855,2009-11-19,79156,80692,78433,80602,376453,0.6769922558081439,1162.5,0.7365684575389948,542,8.5
2856,2009-11-20,80240,81325,79427,79789,231731,-1.0086598347435547,1158.9,-0.3096774193548309,-813,-3.599999999999909
2857,2009-11-23,79427,79879,78162,79608,292668,-0.22684831242401837,1152.25,-0.5738200017257823,-181,-6.650000000000091
2858,2009-11-24,80150,82228,79246,79518,300581,-0.11305396442568587,1154.95,0.23432414840529794,-90,2.7000000000000455
2859,2009-11-25,80421,81325,79698,80151,338992,0.7960461782237983,1154.0,-0.08225464305814498,633,-0.9500000000000455
2860,2009-11-26,80150,80240,77620,78434,372759,-2.142206585070679,1159.35,0.4636048526863006,-1717,5.349999999999909
2861,2009-11-27,75993,77349,70753,72289,619412,-7.834612540479894,1175.0,1.3498943373442094,-6145,15.650000000000091
2862,2009-11-30,74457,76536,74096,74458,403696,3.0004565009890856,1163.4,-0.9872340425531837,2169,-11.599999999999909
2863,2009-12-01,74909,76355,74096,75904,287024,1.9420344355206964,1156.0,-0.6360667010486583,1446,-7.400000000000091
2864,2009-12-02,76626,77981,76536,77620,263470,2.26075042158516,1153.0,-0.25951557093425603,1716,-3.0
2865,2009-12-03,78072,79518,76987,79157,222573,1.9801597526410717,1150.5,-0.21682567215958368,1537,-2.5
2866,2009-12-04,78253,78975,76807,78705,232591,-0.5710170926134138,1151.5,0.0869187309865276,-452,1.0
2867,2009-12-07,78795,78885,76355,77440,305310,-1.6072676450034942,1157.5,0.5210594876248371,-1265,6.0
2868,2009-12-08,77620,77620,76445,77530,163698,0.11621900826446281,1156.22,-0.11058315334772982,90,-1.2799999999999727
2869,2009-12-09,75632,76355,75000,75904,354934,-2.0972526763833357,1160.5,0.3701717666188072,-1626,4.279999999999973
2870,2009-12-10,75632,76084,74186,76084,399240,0.237141652613828,1165.5,0.4308487720809996,180,5.0
2871,2009-12-11,75632,75993,74638,75452,249748,-0.8306608485358289,1164.0,-0.1287001287001287,-632,-1.5
2872,2009-12-14,75903,78795,75000,78253,491372,3.7122939087101736,1160.5,-0.30068728522336774,2801,-3.5
2873,2009-12-15,78253,78253,77078,77982,263455,-0.3463126014338108,1159.39,-0.09564842740197328,-271,-1.1099999999999
2874,2009-12-16,77710,77981,76807,77711,167513,-0.34751609345746454,1165.3,0.5097508172400878,-271,5.9099999999998545
2875,2009-12-17,78162,78162,76084,76446,214854,-1.6278261764743729,1175.88,0.9079207071140611,-1265,10.580000000000155
2876,2009-12-18,75722,77259,75361,77259,126022,1.0634958009575388,1174.18,-0.14457257543287116,813,-1.7000000000000455
2877,2009-12-21,76807,77168,75632,75904,214516,-1.7538409764558176,1185.65,0.9768519307090929,-1355,11.470000000000027
2878,2009-12-22,75993,76355,74819,76355,186835,0.5941715851602023,1180.5,-0.43436089908489783,451,-5.150000000000091
2879,2009-12-23,76355,77710,75542,75994,277085,-0.47279156571278896,1177.5,-0.25412960609911056,-361,-3.0
2880,2009-12-24,75722,77168,75180,76175,213823,0.2381766981603811,1175.07,-0.20636942675159778,181,-2.4300000000000637
2881,2009-12-28,79518,79608,77259,77259,347916,1.4230390548080079,1169.5,-0.47401431404086025,1084,-5.569999999999936
2882,2009-12-29,77168,77620,75632,75904,117351,-1.7538409764558176,1167.0,-0.21376656690893547,-1355,-2.5
2883,2009-12-30,76265,76265,74548,75181,192406,-0.9525189713322091,1167.25,0.021422450728363327,-723,0.25
2884,2010-01-04,75000,77078,75000,77078,152945,2.523243904709967,1150.0,-1.477832512315271,1897,-17.25
2885,2010-01-05,76626,77078,75993,76355,138202,-0.9380108461558422,1140.2,-0.8521739130434743,-723,-9.799999999999955
2886,2010-01-06,75993,78253,75993,77892,267971,2.012965752079104,1129.2,-0.9647430275390282,1537,-11.0
2887,2010-01-07,77891,78885,76626,77711,267540,-0.23237302932265186,1138.2,0.7970244420828905,-181,9.0
2888,2010-01-08,79337,79427,76355,78524,317581,1.046183937923846,1128.25,-0.8741873133017084,813,-9.950000000000045
2889,2010-01-11,79337,82138,78433,81235,690175,3.4524476593143496,1120.5,-0.6869044981165522,2711,-7.75
2890,2010-01-12,82680,85301,81506,84849,687214,4.448821320859236,1120.75,0.022311468094600623,3614,0.25
2891,2010-01-13,84397,85210,83493,84217,293507,-0.744852620537661,1123.0,0.20075842070042382,-632,2.25
2892,2010-01-14,83674,85481,82771,85211,246236,1.1802842656470782,1123.0,0.0,994,0.0
2893,2010-01-15,84668,85391,83313,84578,251014,-0.742861837086761,1123.5,0.04452359750667854,-633,0.5
2894,2010-01-18,83674,84036,80331,82500,434297,-2.4569036865378706,1124.6,0.09790832220737952,-2078,1.099999999999909
2895,2010-01-19,82500,83765,81596,83765,323419,1.5333333333333332,1130.3,0.5068468788902762,1265,5.7000000000000455
2896,2010-01-20,83945,84036,80421,81235,282271,-3.020354563361786,1144.3,1.2386092187914712,-2530,14.0
2897,2010-01-21,80331,82319,79969,82048,321868,1.0008001477195791,1145.0,0.06117276937866342,813,0.7000000000000455
2898,2010-01-22,80692,80873,77439,77711,494288,-5.285930187207488,1154.0,0.7860262008733625,-4337,9.0
2899,2010-01-25,75000,75451,72289,72470,612323,-6.744218965140069,1147.0,-0.6065857885615251,-5241,-7.0
2900,2010-01-26,73192,73463,70210,70211,446757,-3.117151924934456,1157.5,0.9154315605928508,-2259,10.5
2901,2010-01-27,70843,71204,67499,68584,512155,-2.3173007078662886,1161.3,0.328293736501076,-1627,3.7999999999999545
2902,2010-01-28,69036,71746,69036,71386,330151,4.085500991484895,1150.3,-0.9472143287694825,2802,-11.0
2903,2010-01-29,69307,69849,68313,69307,266915,-2.9123357521082567,1158.9,0.7476310527688548,-2079,8.600000000000136
2904,2010-02-01,68855,69397,65692,66054,461218,-4.693609592104694,1166.25,0.6342221071705849,-3253,7.349999999999909
2905,2010-02-02,67048,67319,64879,65331,558897,-1.094558997184122,1160.0,-0.5359056806002144,-723,-6.25
2906,2010-02-03,66867,70210,66596,69849,901492,6.915553106488496,1148.7,-0.9741379310344788,4518,-11.299999999999955
2907,2010-02-04,69216,69759,67138,69759,388102,-0.12884937508053088,1146.9,-0.1566988769913776,-90,-1.7999999999999545
2908,2010-02-05,66144,66867,64608,65331,592954,-6.347568055734744,1169.95,2.0097654547039805,-4428,23.049999999999955
2909,2010-02-08,65873,66234,62710,63795,401538,-2.3511043761767003,1172.45,0.21368434548484977,-1536,2.5
2910,2010-02-09,64156,66415,63433,66416,402742,4.10847245081903,1156.95,-1.3220179965030492,2621,-15.5
2911,2010-02-10,66957,66957,64427,65512,277378,-1.361117802939051,1162.0,0.43649250183672195,-904,5.0499999999999545
2912,2010-02-11,65602,66234,64427,66054,647583,0.8273293442422762,1153.2,-0.7573149741824402,542,-8.799999999999955
2913,2010-02-12,66506,66506,64789,65964,306630,-0.13625215732582432,1152.5,-0.06070065903573061,-90,-0.7000000000000455
2914,2010-02-16,66144,67138,65512,66777,246812,1.2324904493360016,1147.0,-0.4772234273318872,813,-5.5
2915,2010-02-17,67861,69307,67409,68946,365750,3.248124354193809,1144.5,-0.2179598953792502,2169,-2.5
2916,2010-02-18,69126,70120,67861,68584,269624,-0.5250485887506164,1145.7,0.10484927916120973,-362,1.2000000000000455
2917,2010-02-19,67590,68042,65060,65241,457405,-4.874314708970022,1152.7,0.6109801867853714,-3343,7.0
2918,2010-02-22,66506,67228,66415,66867,225755,2.492297788200671,1149.5,-0.27760909169775705,1626,-3.2000000000000455
