Date,Open,High,Low,Close,Volume,Change,C-Close,C-Change,I-Close,I-Change,Difference,C-Difference,I-Difference,MFI,ADI,OBV,MACD,CCI,RSI,BOL_H,BOL_L,ma_5,ma_20,ma_60,ma_120
2016-06-24,55900,55900,52000,52300,1291330,-5.253623188405797,1171.95,2.6450624042040767,4707.98,-4.115241423695131,-2900,30.200000000000045,-202.0600000000004,41.48061855395105,-134373054.04297525,79382574,-536.2781415048958,-138.3040935672513,37.51505415771388,57093.62713329948,52706.37286670052,54840.0,54900.0,57735.0,58126.0
2016-06-27,50900,52600,50600,52000,832384,-0.5736137667304015,1180.55,0.7338197022057177,4594.44,-2.411650007009375,-300,8.599999999999909,-113.53999999999996,34.04268444591595,-134040100.44297525,78550190,-703.8315338028478,-241.86523187291834,36.56575462770737,57284.46531854651,52375.53468145349,54020.0,54830.0,57572.0,58123.0
2016-06-28,51900,53400,51600,53000,557900,1.9230769230769231,1167.07,-1.1418406674854955,4691.87,2.120606646294223,1000,-13.480000000000018,97.43000000000029,41.141081688914696,-133730155.9985308,79108090,-747.3126071553415,-142.41134751773097,41.848080295182385,57251.07820341663,52148.92179658337,53480.0,54700.0,57425.0,58125.0
2016-06-29,53500,54200,52800,53700,377468,1.3207547169811322,1154.32,-1.0924794571019734,4779.24,1.8621573061487189,700,-12.75,87.36999999999989,32.186382648148935,-133622307.9985308,79485558,-717.0221363385645,-73.02668938103338,45.28292414606103,57081.67943588847,52078.32056411153,53240.0,54580.0,57273.0,58136.0
2016-06-30,54100,54200,53300,53900,440683,0.37243947858473,1152.35,-0.1706632476263105,4842.67,1.3271984667018248,200,-1.9700000000000273,63.43000000000029,31.449379878733794,-133475413.66519748,79926241,-669.16467759222,-51.263537906137195,46.259622143368944,56886.69195387975,52053.30804612025,52980.0,54470.0,57145.0,58141.0
2016-07-01,54500,55200,54100,55100,609842,2.2263450834879404,1150.0,-0.2039310973228541,4862.57,0.41093033388605127,1200,-2.349999999999909,19.899999999999636,38.17486077645556,-132976452.02883384,80536083,-528.317213587623,21.73649058894978,51.81696857972615,56932.28287827448,52067.71712172552,53540.0,54500.0,57048.0,58165.0
2016-07-05,56000,56500,55500,55900,457414,1.4519056261343013,1159.05,0.7869565217391264,4822.9,-0.8158237310722535,800,9.049999999999955,-39.67000000000007,44.39963837765657,-133067934.82883383,80993497,-348.1282635716343,94.23728813559327,55.14702387170607,57077.66823960971,52062.33176039029,54320.0,54570.0,56933.0,58194.0
2016-07-06,55800,56600,54700,55100,557909,-1.4311270125223614,1159.45,0.03451102195764557,4859.16,0.7518298119388795,-800,0.40000000000009095,36.26000000000022,44.5099839469174,-133390934.77620226,80435588,-266.80497494290466,55.06583959081479,51.326821428689726,57124.67691760737,52095.32308239263,54740.0,54610.0,56807.0,58205.0
2016-07-07,55500,56900,55000,56400,725132,2.35934664246824,1158.25,-0.10349734788046448,4876.81,0.3632315050338031,1300,-1.2000000000000455,17.650000000000546,51.74212743682359,-133047451.1972549,81160720,-96.34593143102393,87.64092746224223,56.5893950544298,57339.75284008734,52080.24715991266,55280.0,54710.0,56700.0,58238.0
2016-07-08,56900,57400,56100,56200,642248,-0.3546099290780142,1149.8,-0.729548888409242,4956.76,1.6393913234265804,-200,-8.450000000000045,79.94999999999982,58.52266284181323,-133590891.8126395,80518472,22.3481446131118,115.14195583596214,55.5935219774558,57305.37905110704,52094.62094889296,55740.0,54700.0,56593.0,58253.0
2016-07-11,56100,56600,54900,55100,1028224,-1.9572953736654803,1150.98,0.10262654374674411,4988.64,0.6431620655428165,-1100,1.1800000000000637,31.88000000000011,48.301039536732524,-134377180.75381598,79490248,27.338111375749577,55.37316699496624,50.345704347355614,57130.015030004295,52139.984969995705,55740.0,54635.0,56450.0,58257.0
2016-07-12,55300,56700,54800,56400,842443,2.35934664246824,1143.64,-0.6377174234130843,5022.82,0.6851566759677864,1300,-7.339999999999918,34.17999999999938,55.20358354302663,-133800772.38539493,80332691,134.639787769549,83.38790657061799,55.671373370661605,57228.805764863515,52101.194235136485,55840.0,54665.0,56318.0,58268.0
2016-07-13,56600,56900,55200,55600,855891,-1.4184397163120568,1145.87,0.19499143086983584,5005.73,-0.34024711218001336,-800,2.229999999999791,-17.090000000000146,53.0845767918339,-134253891.15010083,79476800,153.3560323769998,72.88384793110717,51.976848389348376,57310.59241791685,52119.40758208315,55940.0,54715.0,56195.0,58266.0
2016-07-14,55800,56500,55200,55900,625935,0.539568345323741,1132.55,-1.162435529335783,5034.06,0.5659514196730714,300,-13.319999999999936,28.330000000000837,47.553673262931056,-134205742.30394699,80102735,190.20373362355167,65.06849315068492,53.230298973663885,57433.628675411084,52166.371324588916,55840.0,54800.0,56063.0,58269.0
2016-07-15,56000,56300,55500,55600,509023,-0.5366726296958855,1138.6,0.5341927508719222,5029.59,-0.08879512759085617,-300,6.0499999999999545,-4.470000000000255,51.419785682219405,-134587509.55394697,79593712,192.97382737942098,56.332062685302624,51.774970251930476,57495.380511591255,52304.619488408745,55720.0,54900.0,55942.0,58258.0
2016-07-18,56100,56300,55100,55400,364989,-0.3597122302158274,1135.24,-0.29509924468644827,5055.78,0.5207183885763969,-200,-3.3599999999999,26.1899999999996,53.879126559281616,-134770004.05394697,79228723,176.99058086473815,40.168664003550596,50.778249850963185,57536.93286405943,52413.06713594057,55780.0,54975.0,55800.0,58247.0
2016-07-19,55500,55600,54500,55100,455834,-0.5415162454873645,1141.29,0.5329269581762407,5036.37,-0.3839170217058467,-300,6.0499999999999545,-19.409999999999854,48.13982976240101,-134728564.5994015,78772889,138.5194836710143,6.659893893215602,49.246784036296006,57435.67719947183,52414.32280052817,55520.0,54925.0,55677.0,58223.0
2016-07-20,54900,55400,54200,54300,397794,-1.4519056261343013,1143.25,0.17173549229381108,5089.93,1.063464360243596,-800,1.9600000000000364,53.5600000000004,43.713642885453886,-135060059.5994015,78375095,42.98207722384541,-19.69057665260182,45.321365401501716,57353.37947476912,52356.62052523088,55260.0,54855.0,55558.0,58203.0
2016-07-21,54400,54600,52000,52800,1796452,-2.7624309392265194,1138.01,-0.45834244478460606,5073.9,-0.31493556885852364,-1500,-5.240000000000009,-16.030000000000655,33.60939591222646,-135751002.67632458,76578643,-152.017111043584,-103.68335368335345,39.03813329810853,57403.676694691254,52096.323305308746,54640.0,54750.0,55407.0,58187.0
2016-07-22,53100,53400,52700,53200,712108,0.7575757575757576,1136.35,-0.14586866547746347,5100.16,0.5175506021009523,400,-1.6600000000000819,26.26000000000022,27.257889828446466,-135445813.53346744,77290751,-271.153032209877,-92.01877934272274,41.37232336673714,57378.0029325401,51921.9970674599,54160.0,54650.0,55260.0,58190.0
2016-07-25,53300,54100,53200,53400,489554,0.37593984962406013,1142.44,0.5359264311171863,5097.63,-0.049606286861583665,200,6.0900000000001455,-2.5299999999997453,27.340392244281432,-135717787.9779119,77780305,-345.44866238620307,-66.76136363636374,42.55665243436581,57281.41223408589,52128.58776591411,53760.0,54705.0,55130.0,58193.0
2016-07-26,53200,54500,53100,54400,520865,1.8726591760299627,1137.8,-0.40614824410910855,5110.05,0.24364263392988647,1000,-4.6400000000001,12.420000000000073,32.621162651100605,-135271332.2636262,78301170,-319.9486727820622,-54.658782163976376,48.19200600094642,57091.16415997332,52558.83584002668,53620.0,54825.0,55047.0,58176.0
2016-07-27,54700,56300,54500,56200,969776,3.308823529411765,1131.63,-0.5422745649498898,5139.81,0.5823817770863341,1800,-6.169999999999845,29.76000000000022,34.22043424715194,-134409309.15251508,79270946,-152.73416613742302,46.72787193973621,56.47003486074839,57163.32504460372,52806.67495539628,54000.0,54985.0,55013.0,58171.0
2016-07-28,56000,56600,54800,55000,796703,-2.135231316725979,1124.6,-0.6212277864673259,5154.98,0.2951470968771056,-1200,-7.0300000000002,15.169999999999163,27.355387141254084,-135028967.04140398,78474243,-115.71158496413409,28.097062579821035,50.65867931235685,57147.14091084692,52952.85908915308,54440.0,55050.0,54960.0,58172.0
2016-07-29,55100,55500,53400,53500,979250,-2.727272727272727,1112.24,-1.0990574426462654,5162.13,0.13870082910119044,-1500,-12.3599999999999,7.150000000000546,27.55369037072427,-135914955.13664207,77494993,-205.04475829030707,-77.1241830065356,44.49468506401129,57177.64987834327,52882.35012165673,54500.0,55030.0,54882.0,58137.0
2016-08-01,53900,54200,53200,53600,511517,0.1869158878504673,1108.44,-0.3416528806732319,5184.2,0.4275366951239064,100,-3.7999999999999545,22.06999999999971,19.892699190937464,-136017258.53664207,78006510,-264.7212358730394,-101.11272375423347,44.975368249359846,57190.59835389717,52719.40164610283,54540.0,54955.0,54792.0,58102.0
2016-08-02,53600,53700,52900,52900,389732,-1.3059701492537312,1111.75,0.2986178773772099,5137.73,-0.8963774545735168,-700,3.3099999999999454,-46.470000000000255,20.93538577381402,-136406990.53664207,77616778,-364.3000005219292,-117.35832217759953,42.219132341140956,57165.910841168625,52444.089158831375,54240.0,54805.0,54685.0,58061.0
2016-08-03,52700,53400,52700,52700,414150,-0.3780718336483932,1117.0,0.47222846863053747,5159.74,0.428399312536864,-200,5.25,22.01000000000022,21.4768632351267,-136821140.53664207,77202628,-454.12040016966057,-114.74398519432451,41.43776612031768,57211.87554104815,52158.12445895185,53540.0,54685.0,54572.0,58026.0
2016-08-04,53100,53200,52300,52500,660223,-0.3795066413662239,1113.94,-0.27394807520142755,5166.25,0.12616914805785212,-200,-3.0599999999999454,6.510000000000218,21.20910274017359,-137187931.09219763,76542405,-535.2717628546961,-116.07540448270788,40.628007580574234,57058.968664648746,51921.031335351254,53040.0,54490.0,54512.0,57989.0
2016-08-05,52600,53600,52600,53500,726247,1.9047619047619049,1115.27,0.11939601773883039,5221.12,1.062085652068713,1000,1.3299999999999272,54.86999999999989,27.77895046022006,-136606933.49219763,77268652,-512.9798474329436,-74.37848807711809,46.280569042230596,56832.47855690962,51877.52144309038,53040.0,54355.0,54453.0,57967.0
2016-08-08,53700,53900,52500,52700,525468,-1.4953271028037385,1107.55,-0.6922090614828721,5213.14,-0.1528407697965104,-800,-7.720000000000027,-7.979999999999563,27.634497694441578,-136982267.77791193,76743184,-553.4864111631105,-78.60967970091937,42.772239875269186,56787.86113996567,51682.13886003433,52860.0,54235.0,54412.0,57935.0
2016-08-09,53000,53900,52900,53700,666942,1.8975332068311195,1103.05,-0.40630219854634103,5225.48,0.2367095454946392,1000,-4.5,12.339999999999236,33.46491078097198,-136582102.57791194,77410126,-499.1427056962784,-45.53264604810979,48.07135473356661,56458.81326093157,51741.18673906843,53020.0,54100.0,54402.0,57908.0
2016-08-10,53800,53800,52700,53300,821138,-0.74487895716946,1096.44,-0.5992475409092879,5204.59,-0.3997718869845339,-400,-6.6099999999999,-20.889999999999418,36.966881429645646,-136507453.66882104,76588988,-482.78632442515664,-55.94002306805076,46.22743890322415,56262.95961332648,51707.04038667352,53140.0,53985.0,54395.0,57890.0
2016-08-11,53100,53100,52500,52500,501118,-1.5009380863039399,1097.85,0.1285980080989251,5228.4,0.4574808006009981,-800,1.4099999999998545,23.80999999999949,37.84013491500173,-137008571.66882104,76087870,-528.2873211566184,-89.79089790897896,42.69971650865647,56001.57266056866,51628.42733943134,53140.0,53815.0,54360.0,57862.0
2016-08-12,52700,53100,52200,52400,631535,-0.19047619047619047,1103.49,0.5137313840688711,5232.9,0.08606839568510444,-100,5.6400000000001,4.5,31.946571728631085,-137359424.44659883,75456335,-565.893089864665,-95.65975716106546,42.265530732455794,55762.58155238323,51547.41844761677,52920.0,53655.0,54327.0,57803.0
2016-08-16,53000,53400,52800,52800,500438,0.7633587786259541,1095.86,-0.6914426048265149,5227.11,-0.11064610445450829,400,-7.630000000000109,-5.789999999999964,31.723017456816535,-137859862.44659883,75956773,-556.9985429565568,-57.4052812858783,44.68830120586052,55502.75124824785,51547.24875175215,52940.0,53525.0,54308.0,57747.0
2016-08-17,53200,53500,52800,53400,614904,1.1363636363636365,1108.07,1.114193418867377,5228.66,0.029653097026850057,600,12.210000000000036,1.550000000000182,28.61526904616143,-137420645.3037417,76571677,-495.81907124271675,-31.249999999999982,48.19973904222013,55281.08663564369,51598.91336435631,52880.0,53440.0,54298.0,57689.0
2016-08-18,53500,53700,52800,53100,427221,-0.5617977528089888,1108.14,0.006317290423904961,5240.15,0.21975037581330173,-300,0.07000000000016371,11.489999999999782,29.994090730269548,-137563052.3037417,76144456,-466.16770085447934,-30.24174130790694,46.60654176996978,55182.88657434286,51577.11342565714,52840.0,53380.0,54318.0,57625.0
2016-08-19,53100,53200,52100,52200,931376,-1.694915254237288,1115.57,0.6704928980092619,5238.38,-0.03377765903646894,-900,7.429999999999836,-1.769999999999527,30.27362742602071,-138325087.2128326,75213080,-509.41898957188823,-103.50584307178637,42.10964998259575,55209.56984271785,51490.43015728215,52780.0,53350.0,54308.0,57539.0
2016-08-22,52300,53300,52300,52400,540501,0.38314176245210724,1123.74,0.7323610351658859,5244.6,0.11873899946167048,200,8.170000000000073,6.220000000000255,36.63988256908837,-138757488.0128326,75753581,-521.5455663211833,-80.50655811849809,43.41621116588479,55214.625947514534,51405.374052485466,52780.0,53310.0,54298.0,57454.0
2016-08-23,52700,52800,51400,51500,737608,-1.717557251908397,1120.58,-0.28120383718654507,5260.08,0.2951607367577997,-900,-3.160000000000082,15.479999999999563,35.24074039121008,-139389723.44140404,75015973,-596.8977781182548,-146.52956298200516,39.13571558993835,55275.36404548942,51154.63595451058,52520.0,53215.0,54273.0,57354.0
2016-08-24,51600,51700,51000,51100,653161,-0.7766990291262136,1121.39,0.07228399578791098,5217.69,-0.8058812793721831,-400,0.8100000000001728,-42.39000000000033,34.37639252391503,-139856267.0128326,74362812,-681.0409893197357,-192.0226496794077,37.372147038274335,55229.44947175779,50870.55052824221,52060.0,53050.0,54235.0,57252.0
2016-08-25,51400,52300,51400,52100,579633,1.9569471624266144,1115.82,-0.49670498220959375,5212.2,-0.10521897621360758,1000,-5.570000000000164,-5.489999999999782,41.16930156091972,-139534248.67949927,74942445,-659.4319269924672,-121.05760151085954,44.14825761942903,54511.70333291352,51178.29666708648,51860.0,52845.0,54177.0,57155.0
2016-08-26,52100,52200,51500,52100,354347,0.0,1122.51,0.5995590686669943,5218.92,0.12892828364222889,0,6.690000000000055,6.720000000000255,35.85661619633639,-139281143.67949927,75296792,-634.9868562005358,-112.33595800524893,44.14825761942903,54069.67149344098,51330.32850655902,51840.0,52700.0,54110.0,57048.0
2016-08-29,52100,52200,51400,51500,353607,-1.1516314779270633,1120.08,-0.21647914049764044,5232.33,0.2569497137338732,-600,-2.4300000000000637,13.409999999999854,36.67786780165527,-139546348.92949927,74943185,-656.4616656233775,-128.63247863247886,41.05709537593469,54012.79864097639,51187.20135902361,51660.0,52600.0,54033.0,56938.0
2016-08-30,51600,52400,51600,52200,405074,1.3592233009708738,1120.24,0.01428469395043942,5222.99,-0.1785055606202236,700,0.16000000000008185,-9.340000000000146,34.39061422231376,-139343811.92949927,75348259,-609.9651582979786,-72.48263888888863,45.823093915033425,53874.76763790056,51185.23236209944,51800.0,52530.0,53995.0,56843.0
2016-08-31,52000,53000,51500,51500,682642,-1.3409961685823755,1116.3,-0.3517103477826229,5213.22,-0.18705760493509518,-700,-3.9400000000000546,-9.769999999999527,35.106935023113735,-140026453.92949927,74665617,-622.4255567376531,-72.15836526181354,42.152546248008214,53864.84874628714,51055.15125371286,51880.0,52460.0,53945.0,56750.0
2016-09-01,52300,52400,51000,51100,732564,-0.7766990291262136,1118.09,0.16035116008241188,5227.21,0.26835621746252375,-400,1.7899999999999636,13.989999999999782,34.130687605399075,-140654365.92949927,73933053,-657.0036403386766,-117.27666273120744,40.172297425887756,53898.68364050728,50861.31635949272,51680.0,52380.0,53892.0,56652.0
2016-09-02,51500,51800,51300,51500,495103,0.7827788649706457,1116.45,-0.14667871101609645,5249.9,0.43407477411467305,400,-1.6399999999998727,22.6899999999996,41.17668243921635,-140753386.52949926,74428156,-644.6986785977278,-98.77893202114033,43.053335040739384,53894.73639950772,50765.26360049228,51560.0,52330.0,53843.0,56553.0
2016-09-06,53000,54000,52700,53900,855259,4.660194174757281,1094.64,-1.9535133682654793,5275.91,0.49543800834302026,2400,-21.809999999999945,26.01000000000022,43.883465984685756,-140029705.83719158,75283415,-436.2580541158095,115.71721494160711,56.56769339611226,53982.789024933845,50717.210975066155,52040.0,52350.0,53802.0,56482.0
2016-09-07,54200,54500,52800,52900,955324,-1.855287569573284,1090.7,-0.35993568661843656,5283.93,0.15201169087418923,-1000,-3.9400000000000546,8.020000000000437,34.554479368709394,-140872638.77836806,74328091,-347.750350557435,96.92548202188645,51.1236403485917,54003.65446488744,50716.34553511256,52180.0,52360.0,53743.0,56402.0
2016-09-08,53400,53800,51800,51800,1192036,-2.0793950850661624,1098.63,0.7270560190703276,5259.48,-0.462723768104436,-1100,7.930000000000064,-24.450000000000728,31.668400655945874,-142064674.77836806,73136055,-362.1930289597658,5.432237519902048,45.891671789290285,53804.188097648985,50725.811902351015,52240.0,52265.0,53677.0,56312.0
2016-09-09,51900,52000,51200,51500,684075,-0.5791505791505791,1108.73,0.9193267979210388,5125.91,-2.5396046757474067,-300,10.099999999999909,-133.5699999999997,32.59997808011025,-142235693.52836806,72451980,-393.3125857825653,-86.14232209737801,44.55252276786319,53671.49590709236,50678.50409290764,52320.0,52175.0,53625.0,56218.0
2016-09-12,51800,52100,51200,51200,875347,-0.5825242718446602,1107.68,-0.09470294841845667,5211.89,1.6773607027825397,-300,-1.0499999999999545,85.98000000000047,25.536373116280444,-143111040.52836806,71576633,-437.1434341675704,-84.42503639010144,43.19510282658597,53656.479873759796,50563.520126240204,52260.0,52110.0,53575.0,56138.0
2016-09-13,51400,51600,50000,50000,1060793,-2.34375,1128.16,1.8489094323270272,5155.26,-1.0865540139949252,-1200,20.480000000000018,-56.63000000000011,24.745854147405765,-144171833.52836806,70515840,-562.2286466154546,-164.82226693494303,38.183645994118294,53780.97738677627,50199.02261322373,51480.0,51990.0,53515.0,56038.0
2016-09-19,49950,50500,49800,50000,638793,0.0,1119.45,-0.7720536094171071,5235.03,1.5473516369688343,0,-8.710000000000036,79.76999999999953,24.82015687585944,-144445601.9569395,71154633,-653.8227173752966,-187.4189364461745,38.183645994118294,53796.792233378736,49903.207766621264,50900.0,51850.0,53450.0,55932.0
2016-09-20,50100,50300,49150,49200,1057822,-1.6,1117.2,-0.20099155835454913,5241.35,0.1207251916417025,-800,-2.25,6.3200000000006185,17.9108666130863,-145411439.43520036,70096811,-781.9511464050956,-208.43277645186953,35.0404114655704,53770.16431289783,49509.83568710217,50380.0,51640.0,53335.0,55816.0
2016-09-21,49250,50300,49250,50300,831122,2.2357723577235773,1103.84,-1.1958467597565456,5295.18,1.0270254800766963,1100,-13.360000000000127,53.82999999999993,24.0253593801729,-144580317.43520036,70927933,-785.6762557998882,-151.35608048993876,42.09834769764933,53595.70990357523,49404.29009642477,50140.0,51500.0,53245.0,55716.0
2016-09-22,50700,50900,49750,49750,699899,-1.0934393638170974,1103.34,-0.04529641977098131,5339.52,0.8373653020293954,-550,-0.5,44.340000000000146,29.433386032270278,-145280216.43520036,70228034,-823.5158571114735,-119.2016134640793,39.77153459222115,53578.9710990479,49176.0289009521,49850.0,51378.0,53159.0,55605.0
2016-09-23,50200,50400,49900,50100,444660,0.7035175879396985,1104.01,0.06072470861203915,5305.75,-0.6324538535299135,350,0.6700000000000728,-33.77000000000044,26.742352984816733,-145369148.43520036,70672694,-815.8572443828161,-103.57403355215153,41.969607028645896,53478.54941279363,49046.45058720637,49870.0,51262.0,53074.0,55490.0
2016-09-26,50500,50600,49900,49900,388880,-0.39920159680638717,1108.91,0.4438365594514625,5257.49,-0.9095792300805771,-200,4.900000000000091,-48.26000000000022,28.576485785177454,-145758028.43520036,70283814,-816.5138042748076,-90.14363546310085,41.04772379475688,53472.75653583674,48892.24346416326,49850.0,51182.0,53034.0,55385.0
2016-09-27,49850,50300,49600,50200,412254,0.6012024048096193,1096.93,-1.0803401538447681,5305.71,0.9171676978938668,300,-11.980000000000018,48.220000000000255,29.552928548073524,-145463561.29234323,70696068,-783.7915785004443,-85.9071150766415,43.06783220572808,53467.49463517469,48807.50536482531,50050.0,51138.0,53004.0,55288.0
2016-09-28,50100,50200,49000,49000,1095284,-2.3904382470119523,1092.6,-0.3947380416252773,5318.55,0.24200342649711623,-1200,-4.330000000000155,12.840000000000146,23.13315431956245,-146558845.29234323,69600784,-844.9489049906115,-112.08499335989353,37.52824916857025,53444.46567805944,48520.53432194056,49790.0,50982.0,52938.0,55181.0
2016-09-29,49250,49550,48700,48800,782458,-0.40816326530612246,1102.67,0.9216547684422628,5269.15,-0.9288245856483542,-200,10.070000000000164,-49.400000000000546,14.685388033723527,-147157195.52763733,68818326,-899.189557881873,-119.42159062577932,36.6814050798867,53397.28196752021,48237.71803247979,49600.0,50818.0,52856.0,55065.0
2016-09-30,48800,49100,47850,47900,1014013,-1.8442622950819672,1101.91,-0.06892361268557146,5312.0,0.8132241443117081,-900,-0.7599999999999909,42.850000000000364,14.743453701744272,-148090087.48763734,67804313,-1003.2334932481681,-142.22839935140118,33.065496796113266,53489.6702263263,47785.3297736737,49160.0,50638.0,52756.0,54950.0
2016-10-04,48200,48350,47200,47350,1161282,-1.1482254697286012,1116.58,1.3313246998393555,5289.66,-0.4205572289156654,-550,14.669999999999845,-22.340000000000146,14.95140414979116,-148948426.35720256,66643031,-1117.191180577909,-158.78079035973752,31.0510639578696,53489.010342571906,47300.989657428094,48650.0,50395.0,52627.0,54838.0
2016-10-05,46850,48700,46850,48150,1122116,1.689545934530095,1115.02,-0.13971233588278004,5316.02,0.49833070556520803,800,-1.5599999999999454,26.360000000000582,24.556793969063236,-148493514.46531066,67765147,-1129.9250816986023,-131.88253801782895,37.057712777904236,53425.07329860344,47029.92670139656,48240.0,50228.0,52498.0,54715.0
2016-10-06,48000,49050,47900,48600,774820,0.9345794392523363,1115.36,0.030492726587856556,5306.85,-0.1724974699117022,450,0.33999999999991815,-9.170000000000073,32.09135697610084,-148325075.33487588,68539967,-1091.1277098507344,-92.0190263255955,40.21286022781495,53348.95575973885,46856.04424026115,48160.0,50102.0,52389.0,54598.0
2016-10-07,49400,49450,47900,48400,810009,-0.411522633744856,1115.76,0.0358628604217554,5292.4,-0.2722895879853534,-200,0.40000000000009095,-14.450000000000728,40.72004386774391,-148612497.883263,67729958,-1064.2508206838756,-82.96176192406391,39.270650889301294,53208.24761365263,46686.75238634737,48080.0,49948.0,52256.0,54478.0
2016-10-10,48700,51200,48600,50900,1730902,5.1652892561983474,1108.63,-0.6390263139026209,5328.67,0.6853223490288043,2500,-7.129999999999882,36.27000000000044,52.16906521388036,-147281034.80633992,69460860,-831.6350149755526,17.3697270471464,53.83242270523294,52554.21453000508,47040.78546999492,48680.0,49798.0,52168.0,54380.0
2016-10-11,51600,53500,51300,53500,2898941,5.1080550098231825,1124.99,1.4756952274428707,5246.79,-1.5365935589931468,2600,16.3599999999999,-81.88000000000011,67.2930307156279,-144382093.80633992,72359801,-432.50143483399734,180.8071178900537,63.60617485653441,52727.92669273698,46927.07330726302,49910.0,49828.0,52141.0,54295.0
2016-10-12,53700,54200,51500,51600,2135115,-3.551401869158879,1125.51,0.04622263309007029,5239.02,-0.14809054679145778,-1900,0.5199999999999818,-7.769999999999527,55.1961611369567,-146359052.13967326,70224686,-266.4281007078753,159.93212429738074,54.522439871550624,52691.91733225034,46943.08266774966,50600.0,49818.0,52061.0,54190.0
2016-10-13,51900,52000,49900,50200,1263334,-2.7131782945736433,1129.69,0.37138719336123743,5213.33,-0.4903588839134133,-1400,4.180000000000064,-25.69000000000051,48.51078703254602,-147261433.5682447,68961352,-244.9583591480041,54.1844905122296,48.97263439242329,52528.91405412469,46976.08594587531,50920.0,49752.0,51971.0,54083.0
2016-10-14,50400,51300,50200,50300,681536,0.199203187250996,1136.41,0.5948534553727153,5214.16,0.01592072629202309,100,6.720000000000027,0.8299999999999272,46.415594468640755,-147819053.93188107,69642888,-217.36858032875898,52.42806778118927,49.36907215194792,52416.97873214407,46998.02126785593,51300.0,49708.0,51878.0,53970.0
2016-10-17,50500,50800,50000,50000,435232,-0.5964214711729622,1136.56,0.013199461461960344,5199.82,-0.2750203292572561,-300,0.14999999999986358,-14.340000000000146,45.17773410684513,-148254285.93188107,69207656,-217.20714586548274,30.93020581809837,48.160238795959465,52416.97873214407,46998.02126785593,51120.0,49708.0,51784.0,53863.0
2016-10-18,50100,50400,49400,49900,570624,-0.2,1125.13,-1.0056662208770182,5243.84,0.8465677658072863,-100,-11.429999999999836,44.02000000000044,44.74964069300575,-148254285.93188107,68637032,-222.58257874052651,6.376811594203227,47.740612318179345,52410.169662263295,46994.830337736705,50400.0,49702.0,51692.0,53746.0
2016-10-19,50200,50700,49850,49900,455099,0.0,1120.36,-0.4239510101055175,5246.41,0.04900988588514731,0,-4.770000000000209,2.569999999999709,49.37035762437391,-148655843.87305754,69092131,-224.25754661994142,21.791062168618836,47.74061231817934,52436.36550238078,47038.63449761922,50060.0,49738.0,51606.0,53641.0
2016-10-20,50400,50700,49950,50700,371101,1.6032064128256511,1131.13,0.9612981541647515,5241.83,-0.0872977902985075,800,10.77000000000021,-4.579999999999927,53.02598782804448,-148284742.87305754,69463232,-159.1965380169786,40.279208147385546,51.649344979350325,52478.57974891239,47036.42025108761,50160.0,49758.0,51546.0,53552.0
2016-10-21,51000,51000,50300,50300,396235,-0.7889546351084813,1136.21,0.4491084137101771,5257.4,0.2970336695390677,-400,5.079999999999927,15.569999999999709,57.752101620434296,-148680977.87305754,69066997,-138.31743967543298,43.993231810490705,49.64974394950509,52516.318362978054,47053.681637021946,50160.0,49785.0,51504.0,53455.0
2016-10-24,50800,51500,50700,51300,469435,1.9880715705765408,1135.6,-0.05368725851736275,5309.83,0.9972610035378761,1000,-0.6100000000001273,52.43000000000029,63.62260008337467,-148446260.37305754,69536432,-40.61082485312363,80.13446107135096,54.402487455863124,52653.006410238624,47036.993589761376,50420.0,49845.0,51472.0,53366.0
2016-10-25,50900,51200,50100,50100,610553,-2.3391812865497075,1130.23,-0.4728777738640271,5283.4,-0.4977560486870633,-1200,-5.369999999999891,-26.43000000000029,57.981292582304434,-149056813.37305754,68925879,-59.323752558128035,33.07642903018624,48.48768708532225,52665.14234513863,47044.85765486137,50460.0,49855.0,51418.0,53274.0
2016-10-26,50000,50300,49650,50300,467423,0.39920159680638717,1138.76,0.7547136423559783,5250.27,-0.6270583336487717,200,8.529999999999973,-33.1299999999992,53.661808164468596,-148589390.37305754,69393302,-57.35440813830064,8.279914529914384,49.47367697382812,52672.93441088505,47047.06558911495,50540.0,49860.0,51349.0,53198.0
2016-10-27,50300,50400,49050,49150,945087,-2.286282306163022,1147.41,0.7595981594014622,5215.97,-0.6532997350612478,-1150,8.650000000000091,-34.30000000000018,47.35433451138941,-149394464.48416865,68448215,-146.89575472518482,-27.61627906976746,44.23113385026253,52672.009761070774,47062.990238929226,50230.0,49868.0,51232.0,53122.0
2016-10-28,48850,48900,47550,47600,1476994,-3.1536113936927768,1147.32,-0.007843752451185322,5190.1,-0.49597677900754583,-1550,-0.09000000000014552,-25.86999999999989,35.53359033018896,-150762051.5212057,66971221,-339.02192934766936,-115.63899063899058,38.334829416006045,52748.80498247651,46866.19501752349,49690.0,49808.0,51108.0,53034.0
2016-10-31,47350,48150,47000,47800,746977,0.42016806722689076,1142.73,-0.40006275494194454,5189.14,-0.01849675343442393,200,-4.589999999999918,-0.9600000000000364,15.449687724693234,-150469756.1733796,67718198,-469.7302208114561,-131.2722365353949,39.45634025862562,52757.06849640369,46847.93150359631,48990.0,49802.0,51013.0,52948.0
